26500,0.000821236637421,1.977068422e-19,6.44380382386e-10
26500,0.000821236637421,1.977068422e-19,2.57752152955e-09
26500,0.000821236637421,1.977068422e-19,1.03100861182e-08
26500,0.000821236637421,1.977068422e-19,4.12403444727e-08
26500,0.000821236637421,1.977068422e-19,1.64961377891e-07
26500,0.000821236637421,1.977068422e-19,6.59845511564e-07
26500,0.000821236637421,1.977068422e-19,2.63938204625e-06
26500,0.000821236637421,1.977068422e-19,1.0557528185e-05
26500,0.000821236637421,1.977068422e-19,4.22301127401e-05
26500,0.000821236637421,1.977068422e-19,0.00016892045096
26500,0.000821236637421,1.977068422e-19,6.48018361193e-10
26500,0.000821236637421,1.977068422e-19,2.59207344477e-09
26500,0.000821236637421,1.977068422e-19,1.03682937791e-08
26500,0.000821236637421,1.977068422e-19,4.14731751164e-08
26500,0.000821236637421,1.977068422e-19,1.65892700466e-07
26500,0.000821236637421,1.977068422e-19,6.63570801862e-07
26500,0.000821236637421,1.977068422e-19,2.65428320745e-06
26500,0.000821236637421,1.977068422e-19,1.06171328298e-05
26500,0.000821236637421,1.977068422e-19,4.24685313192e-05
26500,0.000821236637421,1.977068422e-19,0.000169874125277
26500,0.000821236637421,1.977068422e-19,6.51656340001e-10
26500,0.000821236637421,1.977068422e-19,2.60662536e-09
26500,0.000821236637421,1.977068422e-19,1.042650144e-08
26500,0.000821236637421,1.977068422e-19,4.170600576e-08
26500,0.000821236637421,1.977068422e-19,1.6682402304e-07
26500,0.000821236637421,1.977068422e-19,6.67296092161e-07
26500,0.000821236637421,1.977068422e-19,2.66918436864e-06
26500,0.000821236637421,1.977068422e-19,1.06767374746e-05
26500,0.000821236637421,1.977068422e-19,4.27069498983e-05
26500,0.000821236637421,1.977068422e-19,0.000170827799593
26500,0.000821236637421,1.977068422e-19,6.55294318808e-10
26500,0.000821236637421,1.977068422e-19,2.62117727523e-09
26500,0.000821236637421,1.977068422e-19,1.04847091009e-08
26500,0.000821236637421,1.977068422e-19,4.19388364037e-08
26500,0.000821236637421,1.977068422e-19,1.67755345615e-07
26500,0.000821236637421,1.977068422e-19,6.71021382459e-07
26500,0.000821236637421,1.977068422e-19,2.68408552984e-06
26500,0.000821236637421,1.977068422e-19,1.07363421193e-05
26500,0.000821236637421,1.977068422e-19,4.29453684774e-05
26500,0.000821236637421,1.977068422e-19,0.00017178147391
26500,0.000821236637421,1.977068422e-19,6.58932297615e-10
26500,0.000821236637421,1.977068422e-19,2.63572919046e-09
26500,0.000821236637421,1.977068422e-19,1.05429167618e-08
26500,0.000821236637421,1.977068422e-19,4.21716670473e-08
26500,0.000821236637421,1.977068422e-19,1.68686668189e-07
26500,0.000821236637421,1.977068422e-19,6.74746672757e-07
26500,0.000821236637421,1.977068422e-19,2.69898669103e-06
26500,0.000821236637421,1.977068422e-19,1.07959467641e-05
26500,0.000821236637421,1.977068422e-19,4.31837870565e-05
26500,0.000821236637421,1.977068422e-19,0.000172735148226
26500,0.000821236637421,1.977068422e-19,6.62570276422e-10
26500,0.000821236637421,1.977068422e-19,2.65028110569e-09
26500,0.000821236637421,1.977068422e-19,1.06011244227e-08
26500,0.000821236637421,1.977068422e-19,4.2404497691e-08
26500,0.000821236637421,1.977068422e-19,1.69617990764e-07
26500,0.000821236637421,1.977068422e-19,6.78471963056e-07
26500,0.000821236637421,1.977068422e-19,2.71388785222e-06
26500,0.000821236637421,1.977068422e-19,1.08555514089e-05
